Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
266,Anthony Miller,PF,29,PHI,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,109,millean01
267,Brad Miller,C,24,CHI,57,45,1434,6.3,14.5,.435,0.0,0.2,.200,6.3,14.3,.438,6.3,8.5,.743,5.4,10.3,15.7,4.0,1.2,1.4,2.7,6.6,18.9,,109,105,millebr01
268,Mike Miller,SF,20,ORL,82,62,2390,7.9,18.2,.436,3.2,7.8,.407,4.7,10.4,.457,2.0,2.8,.711,1.4,5.6,7.0,3.0,1.1,0.4,2.1,4.3,21.0,,108,105,millemi01
269,Reggie Miller*,SG,35,IND,81,81,3181,8.7,19.8,.440,2.9,7.8,.366,5.9,12.0,.487,5.5,5.9,.928,0.6,4.2,4.8,4.4,1.4,0.3,2.2,2.7,25.8,,115,106,millere01
270,Chris Mills,SF,31,GSW,15,8,493,7.3,19.8,.372,0.7,2.6,.280,6.6,17.2,.386,3.2,3.7,.861,2.5,7.1,9.6,1.9,0.9,0.5,2.1,4.4,18.6,,94,109,millsch01
271,Terry Mills,PF,33,IND,14,0,113,5.2,16.2,.324,1.4,8.1,.176,3.8,8.1,.471,0.0,0.0,,1.9,8.1,10.0,2.4,1.4,0.5,4.8,9.5,11.9,,67,102,millste01
272,Sam Mitchell,SF,37,MIN,82,4,983,6.3,15.4,.408,0.5,2.3,.209,5.8,13.1,.443,2.1,2.9,.727,1.5,5.1,6.5,3.0,1.4,0.5,1.9,6.2,15.2,,95,106,mitchsa01
273,Cuttino Mobley,SG,25,HOU,79,49,3002,9.3,21.5,.434,1.6,4.5,.357,7.7,17.0,.454,7.0,8.4,.831,1.5,5.6,7.0,3.4,1.5,0.5,2.9,3.0,27.2,,109,106,moblecu01
274,Nazr Mohammed,C,23,TOT,58,22,912,10.1,21.2,.477,0.0,0.1,.000,10.1,21.1,.478,5.1,7.2,.706,6.6,11.0,17.6,1.1,1.7,2.0,3.7,6.5,25.3,,103,99,mohamna01
274,Nazr Mohammed,C,23,PHI,30,3,196,11.1,23.8,.466,0.0,0.0,,11.1,23.8,.466,3.8,7.6,.500,4.9,10.0,14.9,0.5,1.6,1.9,2.4,10.8,26.0,,98,96,mohamna01
274,Nazr Mohammed,C,23,ATL,28,19,716,9.8,20.5,.480,0.0,0.1,.000,9.8,20.4,.482,5.5,7.1,.765,7.1,11.3,18.4,1.2,1.7,2.0,4.0,5.3,25.2,,104,100,mohamna01
275,Jérôme Moïso,C,22,BOS,24,0,135,4.6,11.5,.400,0.0,0.4,.000,4.6,11.1,.414,4.2,10.0,.423,4.6,11.5,16.1,1.2,1.2,1.5,6.9,11.1,13.4,,70,101,moisoje01
276,Eric Montross,C,29,TOT,54,21,649,4.4,10.8,.406,0.0,0.0,,4.4,10.8,.406,0.6,2.4,.258,4.1,9.5,13.6,1.5,0.9,2.0,3.2,9.0,9.4,,79,101,montrer01
276,Eric Montross,C,29,DET,42,20,568,4.5,10.8,.413,0.0,0.0,,4.5,10.8,.413,0.6,2.3,.269,3.8,9.0,12.8,1.3,0.7,2.1,3.3,8.9,9.5,,78,101,montrer01
276,Eric Montross,C,29,TOR,12,1,81,3.9,11.1,.353,0.0,0.0,,3.9,11.1,.353,0.7,3.3,.200,5.9,13.0,18.9,2.6,2.0,2.0,2.6,9.8,8.5,,82,98,montrer01
277,Mikki Moore,C,25,DET,81,2,1154,5.8,11.8,.493,0.0,0.0,.000,5.8,11.7,.494,4.2,5.7,.731,5.3,8.6,13.9,1.4,1.1,2.7,3.2,8.9,15.8,,105,100,mooremi01
278,Hanno Möttölä,SF,24,ATL,73,3,989,6.5,14.6,.444,0.0,0.2,.000,6.5,14.5,.449,3.9,4.8,.811,2.6,6.6,9.2,1.3,0.6,0.5,3.5,8.6,16.8,,93,107,mottoha01
279,Alonzo Mourning*,C,30,MIA,13,3,306,13.2,25.4,.518,0.0,0.2,.000,13.2,25.2,.521,5.6,9.9,.564,6.3,11.9,18.2,2.2,0.7,5.6,5.0,4.3,31.9,,99,93,mournal01
280,Chris Mullin*,SF,37,GSW,20,8,374,4.9,14.5,.340,2.6,7.1,.365,2.3,7.4,.315,3.3,3.8,.857,1.4,4.2,5.6,2.6,2.2,1.4,2.6,3.8,15.7,,98,108,mullich01
281,Lamond Murray,SF,27,CLE,78,46,2225,9.2,21.9,.423,1.4,3.9,.370,7.8,18.0,.434,3.7,5.0,.735,2.5,5.6,8.0,2.9,2.0,0.6,3.3,4.1,23.6,,97,106,murrala01
282,Tracy Murray,SF,29,TOT,51,1,588,8.4,22.2,.379,3.2,9.2,.350,5.2,13.0,.400,2.9,3.8,.786,2.0,5.3,7.2,2.1,1.1,0.6,2.3,4.7,23.0,,98,107,murratr01
282,Tracy Murray,SF,29,DEN,13,0,135,6.5,21.1,.309,2.7,8.8,.304,3.8,12.3,.313,3.5,3.8,.900,1.5,6.9,8.4,3.5,1.5,0.4,2.3,3.1,19.2,,90,107,murratr01
282,Tracy Murray,SF,29,TOR,38,1,453,9.0,22.5,.399,3.4,9.3,.363,5.6,13.2,.425,2.8,3.7,.750,2.1,4.8,6.9,1.6,0.9,0.7,2.3,5.2,24.1,,100,107,murratr01
283,Dikembe Mutombo*,C,34,TOT,75,75,2591,5.4,11.3,.484,0.0,0.0,,5.4,11.3,.484,4.3,5.9,.725,6.2,14.3,20.6,1.5,0.6,4.1,2.9,4.1,15.2,,108,97,mutomdi01
283,Dikembe Mutombo*,C,34,ATL,49,49,1716,5.1,10.8,.477,0.0,0.0,,5.1,10.8,.477,3.3,4.7,.695,5.7,15.4,21.1,1.6,0.6,4.2,2.8,4.2,13.5,,105,97,mutomdi01
283,Dikembe Mutombo*,C,34,PHI,26,26,875,6.1,12.2,.495,0.0,0.0,,6.1,12.2,.495,6.3,8.3,.759,7.2,12.3,19.5,1.3,0.5,4.0,3.1,3.9,18.4,,115,95,mutomdi01
284,Mamadou N'Diaye,C,25,TOR,3,0,10,5.3,21.1,.250,0.0,0.0,,5.3,21.1,.250,10.6,10.6,1.000,5.3,5.3,10.6,0.0,0.0,0.0,0.0,15.8,21.1,,106,109,ndiayma02
285,Lee Nailon,SF,25,CHH,42,0,469,7.6,15.6,.485,0.0,0.1,.000,7.6,15.5,.489,3.7,4.9,.744,3.3,7.2,10.5,2.7,1.0,0.6,3.1,6.9,18.8,,102,102,nailole01
286,Eduardo Nájera,PF,24,DAL,40,4,431,6.9,13.3,.523,0.1,0.4,.333,6.8,12.9,.528,1.7,3.9,.424,4.9,6.5,11.4,3.2,1.6,1.0,2.0,5.7,15.7,,110,103,najered01
287,Steve Nash*,PG,26,DAL,70,70,2387,8.3,17.1,.487,1.9,4.7,.406,6.4,12.4,.518,5.0,5.6,.895,1.0,3.8,4.8,11.0,1.6,0.1,4.4,3.4,23.6,,115,106,nashst01
288,Tyrone Nesby,SF-SG,25,TOT,62,34,1556,6.3,17.8,.357,1.6,6.0,.272,4.7,11.7,.400,2.8,3.6,.802,1.7,4.1,5.8,2.5,1.7,0.7,2.2,5.2,17.2,,94,109,nesbyty01
288,Tyrone Nesby,SG,25,LAC,14,12,333,6.4,19.8,.325,1.6,7.4,.217,4.8,12.4,.390,2.9,3.7,.783,2.6,4.2,6.8,1.8,1.6,0.6,1.6,4.5,17.4,,91,107,nesbyty01
288,Tyrone Nesby,SF,25,WAS,48,22,1223,6.3,17.2,.366,1.7,5.7,.291,4.7,11.6,.403,2.8,3.5,.807,1.5,4.1,5.5,2.8,1.7,0.7,2.3,5.4,17.1,,94,109,nesbyty01
289,Rasho Nesterović,C,24,MIN,73,39,1233,6.2,13.5,.461,0.0,0.0,.000,6.2,13.5,.462,1.4,2.8,.523,4.2,7.9,12.1,1.9,1.1,2.7,2.3,8.0,13.9,,97,103,nestera01
290,Ira Newble,SF,26,SAS,27,6,184,6.1,16.0,.382,1.2,2.6,.444,5.0,13.4,.370,2.3,4.7,.500,3.8,6.4,10.2,1.7,0.6,1.2,2.0,5.2,15.7,,93,101,newblir01
291,Johnny Newman,SG,37,NJN,82,17,2049,7.4,17.7,.419,1.5,4.5,.335,5.9,13.2,.447,6.5,7.6,.855,0.9,3.6,4.5,2.9,1.6,0.3,2.7,5.8,22.8,,106,109,newmajo01
292,Moochie Norris,PG,27,HOU,82,6,1654,5.9,13.3,.446,0.8,2.9,.281,5.1,10.4,.491,4.8,6.2,.778,1.4,4.9,6.4,9.1,2.2,0.1,3.4,2.7,17.5,,111,105,norrimo01
293,Dirk Nowitzki*,PF,22,DAL,82,82,3125,9.7,20.5,.474,2.5,6.4,.387,7.3,14.1,.513,7.4,8.9,.838,2.0,10.5,12.4,2.9,1.3,1.7,2.6,4.0,29.4,,118,100,nowitdi01
294,Jermaine O'Neal,C,22,IND,81,80,2641,8.2,17.6,.465,0.0,0.1,.000,8.2,17.5,.468,4.7,7.9,.601,5.1,11.1,16.1,2.0,1.0,4.6,3.3,5.7,21.2,,100,97,onealje01
295,Shaquille O'Neal*,C,28,LAL,74,74,2924,14.5,25.4,.572,0.0,0.0,.000,14.5,25.4,.573,8.9,17.4,.513,5.2,11.6,16.8,5.0,0.8,3.7,3.9,4.6,38.0,,114,101,onealsh01
296,Charles Oakley,PF,37,TOR,78,77,2767,5.8,15.0,.388,0.2,0.9,.224,5.6,14.1,.399,2.4,2.9,.836,2.7,11.4,14.1,5.0,1.4,0.9,2.7,4.9,14.3,,96,101,oaklech01
297,Lamar Odom,PF,21,LAC,76,74,2836,9.1,19.7,.460,1.5,4.8,.316,7.6,15.0,.506,4.9,7.3,.679,2.1,9.1,11.2,7.4,1.4,2.3,5.0,4.5,24.6,,102,102,odomla01
298,Hakeem Olajuwon*,C,38,HOU,58,55,1545,9.7,19.5,.498,0.0,0.0,.000,9.7,19.5,.499,4.2,6.8,.621,4.3,10.6,14.8,2.5,2.4,3.0,2.8,4.8,23.7,,106,98,olajuha01
299,Kevin Ollie,PG,28,TOT,70,4,925,4.3,11.0,.396,0.1,0.2,.333,4.3,10.8,.397,3.6,5.1,.708,0.9,4.5,5.4,8.3,1.7,0.1,2.8,4.8,12.3,,100,103,ollieke01
299,Kevin Ollie,PG,28,NJN,19,0,161,1.6,8.8,.185,0.0,0.0,,1.6,8.8,.185,3.9,6.2,.632,1.0,6.5,7.5,8.1,1.6,0.0,2.9,4.5,7.1,,78,107,ollieke01
299,Kevin Ollie,PG,28,PHI,51,4,764,4.9,11.4,.430,0.1,0.2,.333,4.9,11.2,.432,3.5,4.9,.729,0.9,4.1,5.0,8.4,1.7,0.1,2.8,4.9,13.5,,105,102,ollieke01
300,Michael Olowokandi,C,25,LAC,82,82,2127,7.8,17.8,.435,0.0,0.0,,7.8,17.8,.435,2.1,3.9,.545,4.2,9.0,13.2,1.2,0.8,2.7,4.3,6.3,17.6,,85,103,olowomi01
301,Greg Ostertag,C,27,UTA,81,3,1491,5.0,10.1,.495,0.0,0.1,.500,4.9,10.0,.495,3.0,5.4,.556,5.9,9.0,14.9,0.8,0.8,5.1,2.3,7.7,13.0,,106,99,ostergr01
302,Bo Outlaw,PF,29,ORL,80,69,2534,4.6,7.5,.614,0.0,0.0,.500,4.6,7.4,.615,2.6,4.6,.573,4.3,8.3,12.6,4.6,2.1,2.8,2.9,4.9,11.8,,115,99,outlabo01
303,Doug Overton,PG,31,TOT,21,10,475,5.7,15.3,.374,1.2,4.0,.306,4.5,11.3,.398,1.1,1.8,.625,0.4,3.8,4.3,7.9,0.9,0.0,3.4,4.1,13.7,,88,110,overtdo01
303,Doug Overton,PG,31,BOS,7,1,144,5.4,15.8,.341,0.4,1.4,.250,5.0,14.4,.350,2.5,4.0,.636,1.1,4.3,5.4,6.8,1.4,0.0,4.7,5.4,13.7,,78,107,overtdo01
303,Doug Overton,PG,31,CHH,2,0,15,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,3.6,0.0,10.7,7.2,14.3,,53,102,overtdo01
303,Doug Overton,PG,31,NJN,12,9,316,5.8,15.4,.376,1.7,5.3,.313,4.1,10.1,.410,0.5,0.8,.600,0.2,3.8,4.0,8.8,0.5,0.0,2.5,3.3,13.7,,95,111,overtdo01
304,Billy Owens,PF,31,DET,45,14,793,5.6,14.7,.383,0.2,1.3,.150,5.4,13.4,.405,1.2,2.6,.475,5.4,7.7,13.1,3.5,2.0,0.8,2.5,5.9,12.7,,91,101,owensbi01
305,Olumide Oyedeji,C,19,SEA,30,1,221,4.3,8.8,.486,0.0,0.0,,4.3,8.8,.486,2.1,2.8,.750,5.7,10.2,15.9,0.5,1.7,2.4,2.6,9.5,10.7,,104,102,oyedeol01
306,Robert Pack,PG,31,DEN,74,11,1260,7.4,17.5,.425,0.5,1.3,.387,6.9,16.2,.428,4.3,5.6,.766,1.2,4.4,5.6,12.0,2.7,0.0,5.6,4.7,19.7,,97,107,packro01
307,Scott Padgett,PF,24,UTA,27,0,127,7.6,18.1,.419,2.1,3.8,.556,5.5,14.3,.382,6.3,8.4,.750,8.0,8.4,16.4,2.1,2.5,1.3,4.2,8.8,23.6,,107,99,padgesc01
308,Milt Palacio,PG,22,BOS,58,6,1141,5.7,12.1,.472,0.5,1.6,.333,5.2,10.5,.494,3.5,4.2,.848,1.1,3.5,4.6,6.9,2.2,0.0,3.6,3.8,15.5,,104,106,palacmi01
309,Andy Panko,SF,23,ATL,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,114,pankoan01
310,Cherokee Parks,C,28,TOT,65,31,1054,6.8,13.8,.489,0.0,0.3,.000,6.8,13.5,.500,1.6,2.2,.705,3.6,8.0,11.6,2.3,1.3,1.8,2.1,6.2,15.1,,104,104,parksch02
310,Cherokee Parks,C,28,WAS,13,0,178,5.2,11.1,.474,0.0,0.0,,5.2,11.1,.474,3.5,4.9,.706,3.8,7.9,11.6,2.0,1.7,3.2,2.9,5.8,14.0,,102,104,parksch02
310,Cherokee Parks,C,28,LAC,52,31,876,7.1,14.4,.492,0.0,0.4,.000,7.1,14.1,.504,1.2,1.7,.704,3.5,8.0,11.6,2.4,1.2,1.5,1.9,6.2,15.3,,105,104,parksch02
311,Ruben Patterson,SF,25,SEA,76,22,2059,9.4,19.1,.494,0.1,0.9,.056,9.4,18.2,.516,6.3,9.2,.681,4.7,5.1,9.7,4.1,2.6,1.1,3.9,4.5,25.2,,107,105,patteru01
312,Gary Payton*,PG,32,SEA,79,79,3244,11.7,25.7,.456,1.6,4.4,.375,10.1,21.3,.472,4.4,5.7,.766,1.2,4.7,5.8,10.4,2.1,0.4,3.4,3.0,29.5,,111,107,paytoga01
313,Anthony Peeler,SG,31,MIN,75,41,2126,7.6,18.0,.421,2.5,6.3,.391,5.1,11.7,.437,1.8,2.1,.862,1.1,3.6,4.7,4.7,2.2,0.4,2.6,4.1,19.4,,102,106,peelean01
314,Mike Penberthy,PG,26,LAL,53,0,851,5.7,13.6,.414,3.4,8.5,.396,2.3,5.1,.446,1.7,1.9,.903,0.6,3.3,3.9,4.4,1.4,0.1,2.1,3.5,16.4,,113,109,penbemi01
315,Will Perdue,C,35,POR,13,0,58,5.6,8.4,.667,0.0,0.0,,5.6,8.4,.667,1.9,3.7,.500,5.6,11.1,16.7,1.9,2.8,1.9,0.0,7.4,13.0,,150,96,perduwi01
316,Sam Perkins,PF,39,IND,64,41,999,4.6,12.1,.381,2.0,5.9,.345,2.6,6.2,.414,1.7,2.0,.842,1.7,7.3,9.0,2.2,1.8,1.0,1.0,3.3,13.0,,107,102,perkisa01
317,Elliot Perry,PG,31,TOT,49,6,499,6.7,14.5,.464,0.1,0.5,.200,6.6,13.9,.474,1.7,2.3,.727,0.9,3.8,4.8,8.2,2.3,0.1,3.9,3.0,15.2,,95,101,perryel01
317,Elliot Perry,PG,31,ORL,6,0,39,6.6,14.5,.455,0.0,1.3,.000,6.6,13.2,.500,0.0,0.0,,1.3,4.0,5.3,6.6,4.0,0.0,7.9,1.3,13.2,,71,101,perryel01
317,Elliot Perry,PG,31,PHO,43,6,460,6.7,14.5,.465,0.1,0.4,.250,6.6,14.0,.472,1.8,2.5,.727,0.9,3.8,4.7,8.3,2.1,0.1,3.6,3.1,15.4,,97,101,perryel01
318,Wesley Person,SG,29,CLE,44,22,958,7.0,16.0,.438,1.9,4.6,.405,5.2,11.4,.452,1.3,1.6,.800,0.6,6.5,7.1,3.5,1.5,0.6,2.2,3.4,17.2,,101,106,persowe01
319,Morris Peterson,SG,23,TOR,80,49,1809,8.5,19.6,.431,1.8,4.8,.382,6.6,14.8,.447,3.0,4.2,.717,3.3,4.3,7.6,3.1,1.8,0.6,2.3,4.8,21.8,,105,105,petermo01
320,Eric Piatkowski,SG,30,LAC,81,40,2144,7.3,16.8,.433,3.0,7.4,.404,4.3,9.4,.456,3.9,4.5,.873,1.3,4.7,6.0,2.4,1.1,0.5,1.9,3.1,21.5,,115,108,piatker01
321,Paul Pierce*,SF,23,BOS,82,82,3120,11.4,25.1,.454,2.4,6.4,.383,9.0,18.8,.478,9.1,12.3,.745,1.6,7.1,8.7,4.2,2.3,1.1,4.4,4.2,34.4,,107,102,piercpa01
322,Scottie Pippen*,SF,35,POR,64,60,2133,6.8,15.0,.451,1.6,4.7,.344,5.2,10.4,.500,3.0,4.1,.739,1.8,6.6,8.4,7.4,2.4,0.9,3.9,4.0,18.2,,104,101,pippesc01
323,Scot Pollard,C,25,SAC,77,8,1658,5.7,12.1,.468,0.0,0.1,.000,5.7,12.1,.471,3.9,5.2,.749,5.3,9.0,14.3,1.4,1.5,3.0,2.0,6.3,15.3,,111,97,pollasc01
324,Olden Polynice,C,36,UTA,81,79,1619,6.8,13.7,.496,0.0,0.0,.000,6.8,13.7,.498,0.6,2.1,.262,5.2,7.3,12.5,1.0,0.9,2.5,2.6,8.0,14.2,,96,102,polynol01
325,Mark Pope,PF,28,MIL,63,45,942,3.4,7.9,.437,0.3,1.3,.208,3.2,6.5,.483,1.2,1.9,.629,3.1,5.0,8.1,2.1,0.9,1.4,0.9,7.7,8.4,,111,107,popema01
326,Chris Porter,SF,22,GSW,51,35,1147,7.7,19.8,.389,0.0,0.2,.000,7.7,19.6,.393,4.2,6.3,.667,4.0,4.4,8.4,2.7,2.0,0.3,2.6,4.9,19.6,,94,109,portech01
327,Terry Porter,PG,37,SAS,80,42,1678,6.3,14.1,.448,2.8,6.5,.424,3.5,7.5,.468,2.9,3.7,.793,0.8,5.7,6.4,8.0,1.7,0.4,3.3,2.8,18.3,,112,100,portete01
328,James Posey,SF,24,DEN,82,82,2255,5.6,13.6,.412,1.5,5.0,.300,4.1,8.6,.477,2.6,3.2,.816,2.9,7.0,9.9,3.7,2.1,0.9,2.3,5.2,15.3,,104,105,poseyja01
329,Lavor Postell,SG,22,NYK,26,0,169,5.6,17.7,.315,1.0,3.6,.273,4.6,14.1,.326,7.2,8.8,.815,2.6,5.6,8.2,1.6,1.3,0.7,5.6,3.9,19.3,,82,100,postela01
330,Vitaly Potapenko,C,25,BOS,82,7,1901,6.8,14.2,.476,0.0,0.0,,6.8,14.2,.476,3.1,4.3,.728,5.6,7.9,13.5,1.7,1.4,0.6,2.9,6.2,16.7,,103,104,potapvi01
331,Brent Price,PG,32,VAN,6,0,30,5.2,19.2,.273,1.7,7.0,.250,3.5,12.2,.286,10.5,12.2,.857,1.7,5.2,7.0,8.7,3.5,0.0,7.0,14.0,22.7,,89,103,pricebr01
332,Laron Profit,PG,23,WAS,35,12,605,4.8,12.2,.394,0.6,2.2,.269,4.2,9.9,.422,2.8,3.9,.733,1.5,3.9,5.5,7.6,3.1,0.9,3.9,3.7,13.0,,94,107,profila01
333,Joel Przybilla,C,21,MIL,33,13,270,2.3,6.8,.343,0.0,0.0,,2.3,6.8,.343,0.6,2.1,.273,5.6,8.1,13.7,0.4,0.6,5.8,2.5,10.8,5.2,,81,101,przybjo01
334,Theo Ratliff,C,27,PHI,50,50,1800,6.7,13.5,.499,0.0,0.0,,6.7,13.5,.499,4.9,6.4,.760,3.7,8.5,12.2,1.7,0.9,5.5,3.7,4.9,18.3,,103,96,ratlith01
335,Eldridge Recasner,PG,33,CHH,43,0,403,5.1,15.2,.333,1.7,5.2,.333,3.3,10.0,.333,1.9,2.4,.778,1.7,4.9,6.7,5.2,0.8,0.1,3.6,4.0,13.7,,86,104,recasel01
336,Michael Redd,SG,21,MIL,6,0,35,7.4,28.3,.263,0.0,4.5,.000,7.4,23.8,.313,4.5,8.9,.500,4.5,1.5,6.0,1.5,1.5,0.0,1.5,3.0,19.3,,74,110,reddmi01
337,Bryant Reeves,C,27,VAN,75,48,1832,7.3,15.8,.460,0.0,0.1,.250,7.2,15.7,.462,3.2,4.1,.796,3.8,9.1,12.9,2.3,1.2,1.5,2.6,6.9,17.8,,101,104,reevebr01
338,Don Reid,PF,27,ORL,65,7,764,5.5,9.8,.566,0.0,0.0,,5.5,9.8,.566,3.1,5.1,.613,5.7,10.7,16.3,1.4,1.6,3.6,3.2,12.8,14.2,,107,97,reiddo01
339,J.R. Reid,PF,32,CLE,6,0,39,2.7,6.7,.400,0.0,0.0,,2.7,6.7,.400,8.1,10.8,.750,6.7,4.0,10.8,1.3,2.7,1.3,1.3,5.4,13.5,,131,105,reidjr01
340,Glen Rice,SF,33,NYK,75,25,2212,8.3,18.8,.440,2.1,5.3,.389,6.2,13.5,.460,3.9,4.6,.852,1.5,6.2,7.7,2.2,1.0,0.3,2.4,4.5,22.5,,105,101,ricegl01
341,Quentin Richardson,SG,20,LAC,76,28,1358,9.1,20.7,.442,2.0,6.0,.331,7.2,14.7,.487,3.9,6.2,.627,4.1,6.0,10.1,2.4,1.7,0.3,2.5,3.9,24.2,,106,106,richaqu01
342,Mitch Richmond*,SG,35,WAS,37,30,1216,8.7,21.5,.407,1.9,5.7,.338,6.8,15.8,.431,6.1,6.8,.894,0.6,4.0,4.6,4.7,1.8,0.3,3.6,3.7,25.5,,103,110,richmmi01
343,Isaiah Rider,SG,29,LAL,67,6,1206,8.7,20.5,.426,1.5,4.0,.370,7.2,16.5,.439,3.1,3.6,.855,1.9,4.9,6.8,4.8,1.2,0.3,4.3,4.6,22.0,,97,108,rideris01
344,Terrance Roberson,SF,24,CHH,3,0,13,0.0,8.3,.000,0.0,4.1,.000,0.0,4.1,.000,0.0,0.0,,0.0,4.1,4.1,4.1,0.0,0.0,8.3,12.4,0.0,,13,106,roberte01
345,Clifford Robinson,PF,34,PHO,82,82,2751,9.4,22.2,.422,1.7,4.7,.361,7.7,17.6,.439,4.7,6.7,.709,2.0,4.3,6.3,4.4,1.6,1.5,3.5,4.8,25.2,,99,100,robincl02
346,David Robinson*,C,35,SAS,80,80,2371,9.0,18.6,.486,0.0,0.0,.000,9.0,18.6,.487,7.9,10.6,.747,4.7,10.9,15.6,2.6,1.8,4.5,2.8,4.8,26.0,,114,92,robinda01
347,Eddie Robinson,SF,24,CHH,67,6,1201,9.7,18.2,.531,0.1,0.2,.500,9.6,18.0,.531,2.9,3.9,.727,2.7,6.2,8.8,2.6,2.2,1.4,1.9,2.9,22.3,,111,99,robined01
348,Glenn Robinson,SF,28,MIL,76,74,2813,12.7,27.0,.468,1.0,3.4,.299,11.6,23.6,.493,4.6,5.7,.820,2.3,7.4,9.7,4.7,1.6,1.1,4.1,3.5,31.0,,103,104,robingl01
349,Jamal Robinson,SF,27,MIA,6,0,72,2.3,16.8,.136,0.0,1.5,.000,2.3,15.3,.150,0.0,0.0,,2.3,6.1,8.4,1.5,4.6,0.0,2.3,5.4,4.6,,39,94,robinja03
350,James Robinson,PG,30,ORL,6,0,50,4.1,11.3,.364,2.1,5.2,.400,2.1,6.2,.333,0.0,0.0,,0.0,8.2,8.2,0.0,4.1,1.0,4.1,5.2,10.3,,65,96,robinja02
351,Larry Robinson,PG-SG,33,TOT,34,1,632,5.5,15.2,.364,3.6,9.6,.379,1.9,5.6,.338,1.7,2.0,.875,1.9,5.3,7.2,3.0,2.3,0.2,2.1,3.8,16.4,,105,105,robinla01
351,Larry Robinson,SG,33,CLE,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,52.6,0.0,0.0,,0,115,robinla01
351,Larry Robinson,PG,33,ATL,33,1,631,5.5,15.2,.364,3.6,9.6,.379,1.9,5.6,.338,1.7,2.0,.875,1.9,5.3,7.2,3.0,2.3,0.2,2.0,3.8,16.5,,105,105,robinla01
352,Carlos Rogers,C,29,HOU,39,0,544,7.3,10.7,.682,0.0,0.1,.000,7.3,10.6,.688,2.8,5.1,.558,4.7,8.9,13.6,0.9,1.0,1.8,1.7,3.2,17.5,,129,103,rogerca01
353,Rodney Rogers,SF,29,PHO,82,3,2183,8.9,20.7,.430,1.3,4.5,.296,7.6,16.2,.467,4.4,5.8,.761,2.2,6.3,8.5,4.3,2.3,1.1,3.7,6.4,23.6,,98,98,rogerro01
354,Sean Rooks,C,31,LAC,82,0,1553,5.8,13.6,.428,0.0,0.1,.500,5.8,13.5,.427,3.7,4.9,.748,3.1,7.3,10.4,2.7,1.2,2.2,2.5,6.8,15.4,,100,104,rooksse01
355,Jalen Rose,SF,28,IND,72,72,2943,10.3,22.7,.457,1.1,3.2,.339,9.3,19.5,.476,5.2,6.3,.828,0.7,5.9,6.5,7.9,1.2,0.8,3.8,4.2,27.0,,105,104,roseja01
356,Malik Rose,PF,26,SAS,57,9,1219,7.0,16.2,.435,0.1,0.7,.176,6.9,15.4,.447,5.0,7.0,.713,4.2,9.4,13.5,2.1,2.6,1.8,3.3,6.5,19.2,,99,94,rosema01
357,Michael Ruffin,PF,24,CHI,45,16,879,2.4,5.5,.444,0.0,0.0,,2.4,5.5,.444,2.4,4.7,.506,6.2,9.8,16.0,2.4,1.8,2.3,2.8,8.0,7.3,,97,103,ruffimi01
358,Bryon Russell,SF,30,UTA,78,46,2473,6.7,15.1,.440,2.1,5.0,.413,4.6,10.2,.453,4.8,6.2,.779,2.0,5.1,7.1,3.5,2.1,0.4,2.4,5.0,20.2,,112,104,russebr01
359,Arvydas Sabonis*,C,36,POR,61,42,1299,10.2,21.4,.479,0.0,0.6,.067,10.2,20.8,.491,5.0,6.5,.776,2.1,11.6,13.7,3.8,1.7,2.6,3.5,5.7,25.5,,103,97,sabonar01
360,Soumaila Samake,C,22,NJN,34,0,226,4.2,11.1,.375,0.0,0.0,,4.2,11.1,.375,2.3,5.6,.417,5.1,7.2,12.3,0.2,0.5,3.2,0.9,5.3,10.6,,93,106,samakso01
361,Pepe Sánchez,PG,23,TOT,29,0,150,3.2,9.9,.321,0.0,0.4,.000,3.2,9.5,.333,0.7,0.7,1.000,1.1,4.2,5.3,14.4,3.9,0.4,2.1,7.4,7.0,,102,98,sanchpe01
361,Pepe Sánchez,PG,23,ATL,5,0,34,0.0,10.7,.000,0.0,0.0,,0.0,10.7,.000,0.0,0.0,,1.5,0.0,1.5,7.7,3.1,0.0,4.6,4.6,0.0,,30,107,sanchpe01
361,Pepe Sánchez,PG,23,PHI,24,0,116,4.1,9.6,.429,0.0,0.5,.000,4.1,9.1,.450,0.9,0.9,1.000,0.9,5.5,6.4,16.4,4.1,0.5,1.4,8.2,9.1,,125,96,sanchpe01
362,Daniel Santiago,C,24,PHO,54,2,581,5.7,11.9,.478,0.0,0.0,,5.7,11.9,.478,3.7,5.4,.689,3.1,5.9,9.0,1.0,1.5,1.9,4.2,9.0,15.1,,90,99,santida01
